#feat_name,source_int,mapped_int,source_id,mapped_id,source_length,mapped_length,source_start,source_stop,source_strand,source_sub_start,source_sub_stop,mapped_start,mapped_stop,mapped_strand,coverage,recip,asm_unit
Line:49,1,1,X,X,1,1,7867435,7867435,+,7867435,7867435,7899394,7899394,+,1,First Pass,Primary Assembly
Line:50,1,1,X,X,1,1,7867435,7867435,+,7867435,7867435,7899394,7899394,+,1,First Pass,Primary Assembly
Line:51,1,1,X,X,1,1,7867435,7867435,+,7867435,7867435,7899394,7899394,+,1,First Pass,Primary Assembly
Line:52,1,1,X,X,1,1,153558418,153558418,+,153558418,153558418,154330068,154330068,+,1,First Pass,Primary Assembly
Line:53,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:54,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:55,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:56,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:57,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:58,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:59,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:60,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:61,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:62,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:63,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:64,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:65,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:66,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:67,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:68,1,1,X,X,1,1,148561332,148561332,+,148561332,148561332,149479801,149479801,+,1,First Pass,Primary Assembly
Line:69,1,1,X,X,1,1,100610758,100610758,+,100610758,100610758,101355770,101355770,+,1,First Pass,Primary Assembly
Line:70,1,1,X,X,1,1,100610758,100610758,+,100610758,100610758,101355770,101355770,+,1,First Pass,Primary Assembly
Line:71,1,1,X,X,1,1,100610758,100610758,+,100610758,100610758,101355770,101355770,+,1,First Pass,Primary Assembly
Line:72,1,1,X,X,1,1,8497510,8497510,+,8497510,8497510,8529469,8529469,+,1,First Pass,Primary Assembly
Line:73,1,1,X,X,1,1,8497510,8497510,+,8497510,8497510,8529469,8529469,+,1,First Pass,Primary Assembly
Line:74,1,1,X,X,1,1,8497510,8497510,+,8497510,8497510,8529469,8529469,+,1,First Pass,Primary Assembly
Line:75,1,1,X,X,1,1,8497510,8497510,+,8497510,8497510,8529469,8529469,+,1,First Pass,Primary Assembly
Line:76,1,1,X,X,1,1,8497510,8497510,+,8497510,8497510,8529469,8529469,+,1,First Pass,Primary Assembly
Line:77,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:78,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:79,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:80,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:81,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:82,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:83,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:84,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:85,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:86,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:87,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:88,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:89,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:90,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:91,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:92,1,1,X,X,1,1,153633953,153633953,+,153633953,153633953,154405612,154405612,+,1,First Pass,Primary Assembly
Line:93,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:94,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:95,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:96,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:97,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:98,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:99,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:100,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:101,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:102,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:103,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:104,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:105,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:106,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:107,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:108,1,1,X,X,1,1,118672646,118672646,+,118672646,118672646,119538683,119538683,+,1,First Pass,Primary Assembly
Line:109,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:110,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:111,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:112,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:113,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:114,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:115,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:116,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:117,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:118,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:119,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:120,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:121,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:122,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:123,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:124,1,1,X,X,1,1,135293082,135293082,+,135293082,135293082,136210923,136210923,+,1,First Pass,Primary Assembly
Line:125,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:126,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:127,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:128,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:129,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:130,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:131,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:132,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:133,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:134,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:135,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:136,1,1,X,X,1,1,150156870,150156870,+,150156870,150156870,150988397,150988397,+,1,First Pass,Primary Assembly
Line:137,1,1,X,X,1,1,38226603,38226603,+,38226603,38226603,38367350,38367350,+,1,First Pass,Primary Assembly
Line:138,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:139,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:140,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:141,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:142,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:143,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:144,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:145,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:146,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:147,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:148,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:149,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:150,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:151,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:152,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:153,1,1,X,X,1,1,18926099,18926099,+,18926099,18926099,18907981,18907981,+,1,First Pass,Primary Assembly
Line:154,1,1,X,X,1,1,13752895,13752895,+,13752895,13752895,13734776,13734776,+,1,First Pass,Primary Assembly
Line:155,1,1,X,X,1,1,13752895,13752895,+,13752895,13752895,13734776,13734776,+,1,First Pass,Primary Assembly
Line:156,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:157,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:158,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:159,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:160,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:161,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:162,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:163,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:164,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:165,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:166,1,1,X,X,1,1,13789349,13789349,+,13789349,13789349,13771230,13771230,+,1,First Pass,Primary Assembly
Line:167,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:168,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:169,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:170,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:171,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:172,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:173,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:174,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:175,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:176,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:177,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:178,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:179,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:180,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:181,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:182,1,1,X,X,1,1,10112338,10112338,+,10112338,10112338,10144298,10144298,+,1,First Pass,Primary Assembly
Line:183,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:184,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:185,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:186,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:187,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:188,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:189,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:190,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:191,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:192,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:193,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:194,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:195,1,1,X,X,1,1,11156292,11156292,+,11156292,11156292,11138172,11138172,+,1,First Pass,Primary Assembly
Line:196,1,1,X,X,1,1,2799479,2799479,+,2799479,2799479,2881438,2881438,+,1,First Pass,Primary Assembly
Line:197,1,1,X,X,1,1,2799479,2799479,+,2799479,2799479,2881438,2881438,+,1,First Pass,Primary Assembly
Line:198,1,1,X,X,1,1,2799479,2799479,+,2799479,2799479,2881438,2881438,+,1,First Pass,Primary Assembly
Line:199,1,1,X,X,1,1,2799479,2799479,+,2799479,2799479,2881438,2881438,+,1,First Pass,Primary Assembly
Line:200,1,1,X,X,1,1,2799479,2799479,+,2799479,2799479,2881438,2881438,+,1,First Pass,Primary Assembly
Line:201,1,1,X,X,1,1,2799479,2799479,+,2799479,2799479,2881438,2881438,+,1,First Pass,Primary Assembly
Line:202,1,1,X,X,1,1,152616081,152616081,+,152616081,152616081,153350623,153350623,+,1,First Pass,Primary Assembly
Line:203,1,1,X,X,1,1,152616081,152616081,+,152616081,152616081,153350623,153350623,+,1,First Pass,Primary Assembly
Line:204,1,1,X,X,1,1,152616081,152616081,+,152616081,152616081,153350623,153350623,+,1,First Pass,Primary Assembly
Line:205,1,1,X,X,1,1,152616081,152616081,+,152616081,152616081,153350623,153350623,+,1,First Pass,Primary Assembly
Line:206,1,1,X,X,1,1,152616081,152616081,+,152616081,152616081,153350623,153350623,+,1,First Pass,Primary Assembly
Line:207,1,1,X,X,1,1,152616081,152616081,+,152616081,152616081,153350623,153350623,+,1,First Pass,Primary Assembly
Line:208,1,1,X,X,1,1,152616081,152616081,+,152616081,152616081,153350623,153350623,+,1,First Pass,Primary Assembly
Line:209,1,1,X,X,1,1,152616081,152616081,+,152616081,152616081,153350623,153350623,+,1,First Pass,Primary Assembly
Line:210,1,1,X,X,1,1,152616081,152616081,+,152616081,152616081,153350623,153350623,+,1,First Pass,Primary Assembly
Line:211,1,1,X,X,1,1,149904115,149904115,+,149904115,149904115,150735643,150735643,+,1,First Pass,Primary Assembly
Line:212,1,1,X,X,1,1,149904115,149904115,+,149904115,149904115,150735643,150735643,+,1,First Pass,Primary Assembly
Line:213,1,1,X,X,1,1,149904115,149904115,+,149904115,149904115,150735643,150735643,+,1,First Pass,Primary Assembly
Line:214,1,1,X,X,1,1,46618321,46618321,+,46618321,46618321,46758886,46758886,+,1,First Pass,Primary Assembly
Line:215,1,1,X,X,1,1,153069506,153069506,+,153069506,153069506,153804051,153804051,+,1,First Pass,Primary Assembly
Line:216,1,1,X,X,1,1,153069506,153069506,+,153069506,153069506,153804051,153804051,+,1,First Pass,Primary Assembly
Line:217,1,1,X,X,1,1,153069506,153069506,+,153069506,153069506,153804051,153804051,+,1,First Pass,Primary Assembly
Line:218,1,1,X,X,1,1,153069506,153069506,+,153069506,153069506,153804051,153804051,+,1,First Pass,Primary Assembly
Line:219,1,1,X,X,1,1,153069506,153069506,+,153069506,153069506,153804051,153804051,+,1,First Pass,Primary Assembly
Line:220,1,1,X,X,1,1,153069506,153069506,+,153069506,153069506,153804051,153804051,+,1,First Pass,Primary Assembly
Line:221,1,1,X,X,1,1,153069506,153069506,+,153069506,153069506,153804051,153804051,+,1,First Pass,Primary Assembly
Line:222,1,1,X,X,1,1,153069506,153069506,+,153069506,153069506,153804051,153804051,+,1,First Pass,Primary Assembly
Line:223,1,1,X,X,1,1,24483405,24483405,+,24483405,24483405,24465288,24465288,+,1,First Pass,Primary Assembly
Line:224,1,1,X,X,1,1,48418659,48418659,+,48418659,48418659,48560271,48560271,+,1,First Pass,Primary Assembly
Line:225,1,1,X,X,1,1,48418659,48418659,+,48418659,48418659,48560271,48560271,+,1,First Pass,Primary Assembly
Line:226,1,1,X,X,1,1,48418659,48418659,+,48418659,48418659,48560271,48560271,+,1,First Pass,Primary Assembly
Line:227,1,1,X,X,1,1,48418659,48418659,+,48418659,48418659,48560271,48560271,+,1,First Pass,Primary Assembly
Line:228,1,1,X,X,1,1,48418659,48418659,+,48418659,48418659,48560271,48560271,+,1,First Pass,Primary Assembly
Line:229,1,1,X,X,1,1,48418659,48418659,+,48418659,48418659,48560271,48560271,+,1,First Pass,Primary Assembly
Line:230,1,1,X,X,1,1,48418659,48418659,+,48418659,48418659,48560271,48560271,+,1,First Pass,Primary Assembly
